Cod_setor,NM_MUNICIP,areametros
420200805000030,BALNEÁRIO CAMBORIÚ,23483
420200805000031,BALNEÁRIO CAMBORIÚ,14820
420200805000032,BALNEÁRIO CAMBORIÚ,45303
420200805000033,BALNEÁRIO CAMBORIÚ,19035
420200805000034,BALNEÁRIO CAMBORIÚ,18494
420200805000035,BALNEÁRIO CAMBORIÚ,44926
420200805000036,BALNEÁRIO CAMBORIÚ,21042
420200805000037,BALNEÁRIO CAMBORIÚ,18751
420200805000038,BALNEÁRIO CAMBORIÚ,34302
420200805000039,BALNEÁRIO CAMBORIÚ,69525
420200805000040,BALNEÁRIO CAMBORIÚ,152331
420200805000041,BALNEÁRIO CAMBORIÚ,85078
420200805000042,BALNEÁRIO CAMBORIÚ,35619
420200805000043,BALNEÁRIO CAMBORIÚ,87985
420200805000044,BALNEÁRIO CAMBORIÚ,100546
420200805000045,BALNEÁRIO CAMBORIÚ,40484
420200805000046,BALNEÁRIO CAMBORIÚ,74451
420200805000047,BALNEÁRIO CAMBORIÚ,96653
420200805000048,BALNEÁRIO CAMBORIÚ,71779
420200805000049,BALNEÁRIO CAMBORIÚ,161120
420200805000050,BALNEÁRIO CAMBORIÚ,86500
420200805000051,BALNEÁRIO CAMBORIÚ,42553
420200805000052,BALNEÁRIO CAMBORIÚ,24106
420200805000053,BALNEÁRIO CAMBORIÚ,27733
420200805000054,BALNEÁRIO CAMBORIÚ,15932
420200805000055,BALNEÁRIO CAMBORIÚ,29972
420200805000056,BALNEÁRIO CAMBORIÚ,23459
420200805000057,BALNEÁRIO CAMBORIÚ,44839
420200805000058,BALNEÁRIO CAMBORIÚ,21938
420200805000059,BALNEÁRIO CAMBORIÚ,17917
420200805000060,BALNEÁRIO CAMBORIÚ,23941
420200805000061,BALNEÁRIO CAMBORIÚ,30392
420200805000062,BALNEÁRIO CAMBORIÚ,92744
420200805000063,BALNEÁRIO CAMBORIÚ,51520
420200805000064,BALNEÁRIO CAMBORIÚ,12644
420200805000065,BALNEÁRIO CAMBORIÚ,14412
420200805000066,BALNEÁRIO CAMBORIÚ,28761
420200805000067,BALNEÁRIO CAMBORIÚ,29607
420200805000068,BALNEÁRIO CAMBORIÚ,27979
420200805000069,BALNEÁRIO CAMBORIÚ,12226
420200805000070,BALNEÁRIO CAMBORIÚ,451702
420200805000071,BALNEÁRIO CAMBORIÚ,1812425
420200805000072,BALNEÁRIO CAMBORIÚ,6158810
420200805000073,BALNEÁRIO CAMBORIÚ,3235776
420200805000074,BALNEÁRIO CAMBORIÚ,1961551
420200805000075,BALNEÁRIO CAMBORIÚ,900451
420200805000076,BALNEÁRIO CAMBORIÚ,1408953
420200805000077,BALNEÁRIO CAMBORIÚ,157169
420200805000078,BALNEÁRIO CAMBORIÚ,104566
420200805000079,BALNEÁRIO CAMBORIÚ,75424
420200805000080,BALNEÁRIO CAMBORIÚ,152588
420200805000081,BALNEÁRIO CAMBORIÚ,48628
420200805000082,BALNEÁRIO CAMBORIÚ,58831
420200805000083,BALNEÁRIO CAMBORIÚ,140891
420200805000084,BALNEÁRIO CAMBORIÚ,88098
420200805000085,BALNEÁRIO CAMBORIÚ,71614
420200805000086,BALNEÁRIO CAMBORIÚ,66812
420200805000087,BALNEÁRIO CAMBORIÚ,196200
420200805000088,BALNEÁRIO CAMBORIÚ,1371458
420200805000089,BALNEÁRIO CAMBORIÚ,4717308
420200805000102,BALNEÁRIO CAMBORIÚ,188258
420200805000103,BALNEÁRIO CAMBORIÚ,31627
420200805000104,BALNEÁRIO CAMBORIÚ,63824
420200805000105,BALNEÁRIO CAMBORIÚ,32011
420200805000106,BALNEÁRIO CAMBORIÚ,26627
420200805000107,BALNEÁRIO CAMBORIÚ,25089
420200805000108,BALNEÁRIO CAMBORIÚ,29307
420200805000109,BALNEÁRIO CAMBORIÚ,25926
420200805000110,BALNEÁRIO CAMBORIÚ,27150
420200805000111,BALNEÁRIO CAMBORIÚ,30111
420200805000112,BALNEÁRIO CAMBORIÚ,5465
420200805000113,BALNEÁRIO CAMBORIÚ,9586
420200805000114,BALNEÁRIO CAMBORIÚ,26231
420200805000115,BALNEÁRIO CAMBORIÚ,85280
420200805000116,BALNEÁRIO CAMBORIÚ,25900
420200805000117,BALNEÁRIO CAMBORIÚ,18492
420200805000118,BALNEÁRIO CAMBORIÚ,18992
420200805000119,BALNEÁRIO CAMBORIÚ,11877
420200805000120,BALNEÁRIO CAMBORIÚ,26158
420200805000121,BALNEÁRIO CAMBORIÚ,5172
420200805000122,BALNEÁRIO CAMBORIÚ,13768
420200805000123,BALNEÁRIO CAMBORIÚ,6741
420200805000124,BALNEÁRIO CAMBORIÚ,60317
420200805000125,BALNEÁRIO CAMBORIÚ,1079
420200805000126,BALNEÁRIO CAMBORIÚ,9450
420200805000127,BALNEÁRIO CAMBORIÚ,12933
420200805000128,BALNEÁRIO CAMBORIÚ,24360
420200805000129,BALNEÁRIO CAMBORIÚ,14438
420200805000130,BALNEÁRIO CAMBORIÚ,7574
420200805000131,BALNEÁRIO CAMBORIÚ,25544
420200805000132,BALNEÁRIO CAMBORIÚ,37426
420200805000133,BALNEÁRIO CAMBORIÚ,711
420200805000134,BALNEÁRIO CAMBORIÚ,30466
420200805000135,BALNEÁRIO CAMBORIÚ,16522
420200805000136,BALNEÁRIO CAMBORIÚ,19239
420200805000137,BALNEÁRIO CAMBORIÚ,9092
420200805000138,BALNEÁRIO CAMBORIÚ,60009
420200805000139,BALNEÁRIO CAMBORIÚ,10118
420200805000140,BALNEÁRIO CAMBORIÚ,17947
420200805000141,BALNEÁRIO CAMBORIÚ,37365
420200805000142,BALNEÁRIO CAMBORIÚ,109017
420200805000143,BALNEÁRIO CAMBORIÚ,248313
420200805000144,BALNEÁRIO CAMBORIÚ,31389
420200805000145,BALNEÁRIO CAMBORIÚ,45848
420200805000146,BALNEÁRIO CAMBORIÚ,48069
420200805000147,BALNEÁRIO CAMBORIÚ,70679
420200805000148,BALNEÁRIO CAMBORIÚ,24707
420200805000149,BALNEÁRIO CAMBORIÚ,101094
420200805000150,BALNEÁRIO CAMBORIÚ,67270
420200805000151,BALNEÁRIO CAMBORIÚ,85983
420200805000152,BALNEÁRIO CAMBORIÚ,117745
420200805000153,BALNEÁRIO CAMBORIÚ,35609
420200805000154,BALNEÁRIO CAMBORIÚ,34082
420200805000155,BALNEÁRIO CAMBORIÚ,24394
420200805000156,BALNEÁRIO CAMBORIÚ,26269
420200805000157,BALNEÁRIO CAMBORIÚ,28097
420200805000158,BALNEÁRIO CAMBORIÚ,5698
420200805000159,BALNEÁRIO CAMBORIÚ,17266
420200805000160,BALNEÁRIO CAMBORIÚ,18476
420200805000161,BALNEÁRIO CAMBORIÚ,21038
420200805000162,BALNEÁRIO CAMBORIÚ,19638
420200805000163,BALNEÁRIO CAMBORIÚ,14714
420200805000164,BALNEÁRIO CAMBORIÚ,16652
420200805000165,BALNEÁRIO CAMBORIÚ,4071
420200805000166,BALNEÁRIO CAMBORIÚ,809
420200805000167,BALNEÁRIO CAMBORIÚ,15589
420200805000168,BALNEÁRIO CAMBORIÚ,20746
420200805000169,BALNEÁRIO CAMBORIÚ,13853
420200805000170,BALNEÁRIO CAMBORIÚ,24902
420200805000171,BALNEÁRIO CAMBORIÚ,4219
420200805000172,BALNEÁRIO CAMBORIÚ,6785
420200805000173,BALNEÁRIO CAMBORIÚ,5142
420200805000174,BALNEÁRIO CAMBORIÚ,1266
420200805000175,BALNEÁRIO CAMBORIÚ,7475
420200805000176,BALNEÁRIO CAMBORIÚ,4602
420200805000177,BALNEÁRIO CAMBORIÚ,226200
420200805000178,BALNEÁRIO CAMBORIÚ,107629
420200805000179,BALNEÁRIO CAMBORIÚ,85520
420200805000180,BALNEÁRIO CAMBORIÚ,580576
420200805000181,BALNEÁRIO CAMBORIÚ,429575
420200805000182,BALNEÁRIO CAMBORIÚ,1274475
420200805000183,BALNEÁRIO CAMBORIÚ,3188527
420200805000184,BALNEÁRIO CAMBORIÚ,349872
420200805000185,BALNEÁRIO CAMBORIÚ,1292226
420200805000186,BALNEÁRIO CAMBORIÚ,222872
420200805000187,BALNEÁRIO CAMBORIÚ,141893
420200805000188,BALNEÁRIO CAMBORIÚ,129761
420200805000189,BALNEÁRIO CAMBORIÚ,101549
420200805000190,BALNEÁRIO CAMBORIÚ,103713
420200805000191,BALNEÁRIO CAMBORIÚ,95057
420200805000192,BALNEÁRIO CAMBORIÚ,629684
420200805000193,BALNEÁRIO CAMBORIÚ,96262
420200805000194,BALNEÁRIO CAMBORIÚ,97646
420200805000195,BALNEÁRIO CAMBORIÚ,53639
420200805000196,BALNEÁRIO CAMBORIÚ,29568
420200805000197,BALNEÁRIO CAMBORIÚ,84383
420200805000198,BALNEÁRIO CAMBORIÚ,137033
420200805000199,BALNEÁRIO CAMBORIÚ,205610
420200805000200,BALNEÁRIO CAMBORIÚ,472315
420200805000201,BALNEÁRIO CAMBORIÚ,66499
420200805000202,BALNEÁRIO CAMBORIÚ,40677
420200805000203,BALNEÁRIO CAMBORIÚ,45214
420200805000204,BALNEÁRIO CAMBORIÚ,61306
420200805000205,BALNEÁRIO CAMBORIÚ,400632
420200805000206,BALNEÁRIO CAMBORIÚ,65404
420200805000207,BALNEÁRIO CAMBORIÚ,43767
420200805000208,BALNEÁRIO CAMBORIÚ,166049
420200805000209,BALNEÁRIO CAMBORIÚ,60609
420200805000210,BALNEÁRIO CAMBORIÚ,264727
420200805000211,BALNEÁRIO CAMBORIÚ,62083
420200805000212,BALNEÁRIO CAMBORIÚ,2141737
420200805000213,BALNEÁRIO CAMBORIÚ,258469
420200805000214,BALNEÁRIO CAMBORIÚ,263091
420200805000215,BALNEÁRIO CAMBORIÚ,4248
420200805000216,BALNEÁRIO CAMBORIÚ,152521
420200805000217,BALNEÁRIO CAMBORIÚ,90582
420200805000218,BALNEÁRIO CAMBORIÚ,9083
420200805000219,BALNEÁRIO CAMBORIÚ,36921
420200805000220,BALNEÁRIO CAMBORIÚ,37216
420200805000221,BALNEÁRIO CAMBORIÚ,31817
420200805000222,BALNEÁRIO CAMBORIÚ,203650
420200805000223,BALNEÁRIO CAMBORIÚ,43461
420200805000224,BALNEÁRIO CAMBORIÚ,99366
420200805000225,BALNEÁRIO CAMBORIÚ,304367
420205705000001,BALNEÁRIO BARRA DO SUL,429874
420205705000015,BALNEÁRIO BARRA DO SUL,1748754
420205705000016,BALNEÁRIO BARRA DO SUL,1228246
420205705000017,BALNEÁRIO BARRA DO SUL,553843
420205705000018,BALNEÁRIO BARRA DO SUL,1597082
420205705000019,BALNEÁRIO BARRA DO SUL,7884913
420205705000020,BALNEÁRIO BARRA DO SUL,1587366
420205705000021,BALNEÁRIO BARRA DO SUL,235226
420205705000022,BALNEÁRIO BARRA DO SUL,410083
420205705000023,BALNEÁRIO BARRA DO SUL,4222780
420205705000024,BALNEÁRIO BARRA DO SUL,735432
420205705000025,BALNEÁRIO BARRA DO SUL,42397076
420205705000026,BALNEÁRIO BARRA DO SUL,11077602
420205705000027,BALNEÁRIO BARRA DO SUL,1982854
420205705000028,BALNEÁRIO BARRA DO SUL,39339
420205705000029,BALNEÁRIO BARRA DO SUL,4174734
420205705000030,BALNEÁRIO BARRA DO SUL,5631695
420205705000031,BALNEÁRIO BARRA DO SUL,5805477
420205705000032,BALNEÁRIO BARRA DO SUL,931212
420205705000033,BALNEÁRIO BARRA DO SUL,8708088
420205705000034,BALNEÁRIO BARRA DO SUL,1418161
420207305000001,BALNEÁRIO GAIVOTA,343374
420207305000002,BALNEÁRIO GAIVOTA,346814
420207305000003,BALNEÁRIO GAIVOTA,337244
420207305000004,BALNEÁRIO GAIVOTA,217078
420207305000005,BALNEÁRIO GAIVOTA,189808
420207305000006,BALNEÁRIO GAIVOTA,207002
420207305000007,BALNEÁRIO GAIVOTA,184560
420207305000008,BALNEÁRIO GAIVOTA,298812
420207305000009,BALNEÁRIO GAIVOTA,386980
420207305000010,BALNEÁRIO GAIVOTA,1483757
420207305000011,BALNEÁRIO GAIVOTA,660208
420207305000012,BALNEÁRIO GAIVOTA,3959595
420207305000013,BALNEÁRIO GAIVOTA,7180456
420207305000014,BALNEÁRIO GAIVOTA,1629213
420207305000015,BALNEÁRIO GAIVOTA,16555581
420207305000016,BALNEÁRIO GAIVOTA,356664
420207305000017,BALNEÁRIO GAIVOTA,222177
420207305000018,BALNEÁRIO GAIVOTA,535800
420207305000019,BALNEÁRIO GAIVOTA,37534930
420207305000020,BALNEÁRIO GAIVOTA,30396239
420207305000021,BALNEÁRIO GAIVOTA,42687378
420208105000001,BANDEIRANTE,3480347
420208105000002,BANDEIRANTE,31361869
420208105000003,BANDEIRANTE,39304080
420208105000004,BANDEIRANTE,33062467
420208105000005,BANDEIRANTE,40295525
420209905000001,BARRA BONITA,287933
420209905000002,BARRA BONITA,26808520
420209905000003,BARRA BONITA,33064273
420209905000004,BARRA BONITA,33379156
420210705000001,BARRA VELHA,164169
420210705000002,BARRA VELHA,80952
420210705000003,BARRA VELHA,286156
420210705000004,BARRA VELHA,178173
420210705000005,BARRA VELHA,283176
420210705000006,BARRA VELHA,205223
420210705000007,BARRA VELHA,435662
420210705000008,BARRA VELHA,310138
420210705000009,BARRA VELHA,1816606
420210705000010,BARRA VELHA,306506
420210705000011,BARRA VELHA,804728
420210705000012,BARRA VELHA,764502
420210705000013,BARRA VELHA,623993
420210705000014,BARRA VELHA,887827
420210705000015,BARRA VELHA,174595
420210705000016,BARRA VELHA,1255573
420210705000017,BARRA VELHA,700833
420210705000018,BARRA VELHA,2015714
420210705000019,BARRA VELHA,592057
420210705000020,BARRA VELHA,145051
420210705000021,BARRA VELHA,219450
420210705000022,BARRA VELHA,482281
420210705000023,BARRA VELHA,841525
420210705000024,BARRA VELHA,2238200
420210705000025,BARRA VELHA,11347765
420210705000026,BARRA VELHA,3360753
420210705000027,BARRA VELHA,5727771
420210705000028,BARRA VELHA,301100
420210705000029,BARRA VELHA,6261596
420210705000030,BARRA VELHA,2716858
420210705000031,BARRA VELHA,602864
420210705000032,BARRA VELHA,1048937
420210705000033,BARRA VELHA,10670107
420210705000034,BARRA VELHA,3130940
420210705000035,BARRA VELHA,55567702
420210705000036,BARRA VELHA,21551456
420210705000037,BARRA VELHA,229296
420210705000038,BARRA VELHA,1072071
420213105000012,BELA VISTA DO TOLDO,1465735
420213105000013,BELA VISTA DO TOLDO,8555065
420213105000014,BELA VISTA DO TOLDO,31559692
420215605000001,BELMONTE,1058598
420215605000002,BELMONTE,26189117
420215605000003,BELMONTE,28536512
420215605000004,BELMONTE,36688107
420220605000001,BENEDITO NOVO,1093770
420220605000002,BENEDITO NOVO,1517277
420220605000003,BENEDITO NOVO,4092803
420220605000004,BENEDITO NOVO,1405260
420220605000005,BENEDITO NOVO,822489
420220605000006,BENEDITO NOVO,1468298
420220605000007,BENEDITO NOVO,1017689
420220605000008,BENEDITO NOVO,16729160
420220605000009,BENEDITO NOVO,12747452
420220605000010,BENEDITO NOVO,20023942
420220605000011,BENEDITO NOVO,47493323
420220605000012,BENEDITO NOVO,70644961
420220605000013,BENEDITO NOVO,32346531
420220605000014,BENEDITO NOVO,343500
420220613000001,BENEDITO NOVO,2428011
420220613000002,BENEDITO NOVO,4480262
420220613000003,BENEDITO NOVO,64465372
420220613000004,BENEDITO NOVO,20211143
420220615000001,BENEDITO NOVO,1226565
420220615000002,BENEDITO NOVO,67251784
420220615000003,BENEDITO NOVO,16909560
420230505000001,BIGUAÇU,381531
420230505000002,BIGUAÇU,181794
420230505000003,BIGUAÇU,887918
420230505000004,BIGUAÇU,208653
420230505000005,BIGUAÇU,134299
420230505000006,BIGUAÇU,139998
420230505000007,BIGUAÇU,297273
420230505000008,BIGUAÇU,154810
420230505000009,BIGUAÇU,180455
420230505000010,BIGUAÇU,45470
420230505000011,BIGUAÇU,84259
420230505000012,BIGUAÇU,470954
420230505000013,BIGUAÇU,539273
420230505000014,BIGUAÇU,301303
420230505000015,BIGUAÇU,290112
420230505000016,BIGUAÇU,79786
420230505000017,BIGUAÇU,250053
420230505000018,BIGUAÇU,210693
420230505000019,BIGUAÇU,328466
420230505000020,BIGUAÇU,256373
420230505000021,BIGUAÇU,354110
420230505000022,BIGUAÇU,298064
420230505000023,BIGUAÇU,275695
420230505000024,BIGUAÇU,274001
420230505000025,BIGUAÇU,286478
420230505000026,BIGUAÇU,441544
420230505000027,BIGUAÇU,152346
420230505000028,BIGUAÇU,498332
420230505000029,BIGUAÇU,153140
420230505000030,BIGUAÇU,1633499
420230505000031,BIGUAÇU,1358562
420230505000032,BIGUAÇU,888610
420230505000033,BIGUAÇU,832359
420230505000034,BIGUAÇU,250662
420230505000035,BIGUAÇU,405188
420230505000036,BIGUAÇU,143282
420230505000037,BIGUAÇU,212580
420230505000038,BIGUAÇU,1268
420230505000039,BIGUAÇU,49798
420230505000040,BIGUAÇU,157841
420230505000041,BIGUAÇU,79392
420230505000042,BIGUAÇU,183985
420230505000043,BIGUAÇU,186632
420230505000044,BIGUAÇU,468315
420230505000045,BIGUAÇU,493980
420230505000046,BIGUAÇU,176359
420230505000047,BIGUAÇU,253343
420230505000048,BIGUAÇU,278872
420230505000049,BIGUAÇU,208655
420230505000050,BIGUAÇU,100230
420230505000051,BIGUAÇU,106592
420230505000052,BIGUAÇU,349274
420230505000053,BIGUAÇU,22411432
420230505000054,BIGUAÇU,1646063
420230505000055,BIGUAÇU,6645391
420230505000056,BIGUAÇU,1410238
420230505000057,BIGUAÇU,5326069
420230505000058,BIGUAÇU,19299626
420230505000059,BIGUAÇU,10541180
420230505000060,BIGUAÇU,24435881
420230505000061,BIGUAÇU,28904014
420230505000062,BIGUAÇU,26623107
420230505000063,BIGUAÇU,169891
420230505000064,BIGUAÇU,16446528
420230505000065,BIGUAÇU,12583534
420230505000066,BIGUAÇU,98951
420230505000067,BIGUAÇU,45326
420230505000068,BIGUAÇU,448954
420230505000069,BIGUAÇU,277225
420230505000070,BIGUAÇU,256609
420230505000071,BIGUAÇU,842113
420230505000072,BIGUAÇU,301180
420230510000001,BIGUAÇU,4035551
420230510000002,BIGUAÇU,17286
420230510000003,BIGUAÇU,15067975
420230510000004,BIGUAÇU,2140909
420230510000005,BIGUAÇU,1322775
420230510000006,BIGUAÇU,95118
420230510000007,BIGUAÇU,473403
420230510000008,BIGUAÇU,1638634
420230510000009,BIGUAÇU,25099552
420230510000010,BIGUAÇU,53496110
420230515000001,BIGUAÇU,471255
420230515000002,BIGUAÇU,71505076
420240405000001,BLUMENAU,480571
420240405000002,BLUMENAU,12101
420240405000003,BLUMENAU,150701
420240405000004,BLUMENAU,557798
420240405000005,BLUMENAU,462065
420240405000006,BLUMENAU,475946
420240405000007,BLUMENAU,537473
420240405000008,BLUMENAU,1228198
420240405000034,BLUMENAU,399409
420240405000035,BLUMENAU,441285
420240405000036,BLUMENAU,383536
420240405000037,BLUMENAU,424776
420240405000038,BLUMENAU,204232
420240405000039,BLUMENAU,185057
420240405000040,BLUMENAU,336577
420240405000041,BLUMENAU,410929
420240405000042,BLUMENAU,32752
420240405000043,BLUMENAU,122917
420240405000044,BLUMENAU,30084
420240405000045,BLUMENAU,73822
420240405000046,BLUMENAU,220307
420240405000047,BLUMENAU,237144
420240405000048,BLUMENAU,150336
420240405000049,BLUMENAU,149193
420240405000050,BLUMENAU,91576
420240405000051,BLUMENAU,45691
420240405000052,BLUMENAU,73263
420240405000053,BLUMENAU,295596
420240405000054,BLUMENAU,56026
420240405000055,BLUMENAU,348939
420240405000056,BLUMENAU,13921
420240405000057,BLUMENAU,283624
420240405000058,BLUMENAU,289072
420240405000059,BLUMENAU,144641
420240405000060,BLUMENAU,123608
420240405000061,BLUMENAU,247978
420240405000062,BLUMENAU,403901
420240405000063,BLUMENAU,189365
420240405000064,BLUMENAU,566238
420240405000065,BLUMENAU,89110
420240405000066,BLUMENAU,143670
420240405000067,BLUMENAU,125537
420240405000068,BLUMENAU,17730
420240405000069,BLUMENAU,394558
420240405000070,BLUMENAU,418655
420240405000071,BLUMENAU,68332
420240405000072,BLUMENAU,131709
420240405000073,BLUMENAU,73967
420240405000074,BLUMENAU,326216
420240405000075,BLUMENAU,284196
420240405000076,BLUMENAU,198600
420240405000077,BLUMENAU,812158
420240405000078,BLUMENAU,403511
420240405000079,BLUMENAU,195701
420240405000080,BLUMENAU,214450
420240405000081,BLUMENAU,340368
420240405000082,BLUMENAU,116620
420240405000083,BLUMENAU,431241
420240405000084,BLUMENAU,229485
420240405000085,BLUMENAU,115983
420240405000086,BLUMENAU,22994
420240405000087,BLUMENAU,19361
420240405000088,BLUMENAU,186402
420240405000089,BLUMENAU,403997
420240405000090,BLUMENAU,101542
420240405000091,BLUMENAU,791204
420240405000092,BLUMENAU,118217
420240405000093,BLUMENAU,164982
420240405000094,BLUMENAU,1500496
420240405000095,BLUMENAU,206007
420240405000096,BLUMENAU,1435684
420240405000097,BLUMENAU,983392
420240405000098,BLUMENAU,369662
420240405000099,BLUMENAU,981097
420240405000100,BLUMENAU,389878
420240405000101,BLUMENAU,45474
420240405000102,BLUMENAU,189891
420240405000103,BLUMENAU,461560
420240405000104,BLUMENAU,328275
420240405000105,BLUMENAU,676606
420240405000106,BLUMENAU,299439
420240405000107,BLUMENAU,281972
420240405000108,BLUMENAU,1016767
420240405000109,BLUMENAU,68594
420240405000110,BLUMENAU,364759
420240405000122,BLUMENAU,222156
420240405000123,BLUMENAU,122953
420240405000124,BLUMENAU,11143
420240405000125,BLUMENAU,114304
420240405000126,BLUMENAU,99066
420240405000127,BLUMENAU,216473
420240405000128,BLUMENAU,137024
420240405000129,BLUMENAU,22717
420240405000130,BLUMENAU,254671
420240405000131,BLUMENAU,515706
420240405000132,BLUMENAU,102969
420240405000133,BLUMENAU,276502
420240405000134,BLUMENAU,374866
420240405000135,BLUMENAU,370260
420240405000136,BLUMENAU,179773
420240405000137,BLUMENAU,128411
420240405000138,BLUMENAU,232278
420240405000139,BLUMENAU,219021
420240405000140,BLUMENAU,170774
420240405000141,BLUMENAU,241611
420240405000142,BLUMENAU,37929
420240405000143,BLUMENAU,18076
420240405000144,BLUMENAU,105291
420240405000145,BLUMENAU,124710
420240405000146,BLUMENAU,151994
420240405000147,BLUMENAU,117469
420240405000148,BLUMENAU,78318
420240405000149,BLUMENAU,77204
420240405000150,BLUMENAU,173082
420240405000151,BLUMENAU,177402
420240405000152,BLUMENAU,140634
420240405000153,BLUMENAU,70277
420240405000154,BLUMENAU,126614
420240405000155,BLUMENAU,55115
420240405000156,BLUMENAU,209518
420240405000157,BLUMENAU,619421
420240405000158,BLUMENAU,246985
420240405000159,BLUMENAU,183661
420240405000160,BLUMENAU,186749
420240405000161,BLUMENAU,91491
420240405000162,BLUMENAU,450492
420240405000163,BLUMENAU,532766
420240405000164,BLUMENAU,210749
420240405000165,BLUMENAU,242504
420240405000166,BLUMENAU,138668
420240405000167,BLUMENAU,129362
420240405000168,BLUMENAU,153014
420240405000169,BLUMENAU,217797
420240405000170,BLUMENAU,160434
420240405000171,BLUMENAU,118720
420240405000172,BLUMENAU,53954
420240405000173,BLUMENAU,54416
420240405000174,BLUMENAU,204062
420240405000175,BLUMENAU,37315
420240405000176,BLUMENAU,56697
420240405000177,BLUMENAU,78685
420240405000178,BLUMENAU,93489
420240405000179,BLUMENAU,155896
420240405000180,BLUMENAU,99202
420240405000181,BLUMENAU,35387
420240405000182,BLUMENAU,37052
420240405000183,BLUMENAU,81066
420240405000184,BLUMENAU,45766
420240405000185,BLUMENAU,193296
420240405000186,BLUMENAU,130368
420240405000187,BLUMENAU,44777
420240405000188,BLUMENAU,149353
420240405000189,BLUMENAU,182718
420240405000190,BLUMENAU,102654
420240405000191,BLUMENAU,286080
420240405000192,BLUMENAU,317831
