Cod_setor,domi1V001,domi1V002,domi1V003,domi1V004,domi1V005,domi1V006,domi1V007,domi1V008,domi1V009,domi1V010,domi1V011
421480505000009,398,398,207,1,186,206,10,153,6,23,0
421480505000010,414,410,257,0,153,179,38,172,4,9,8
421480505000011,441,438,250,0,183,188,20,213,3,12,2
421480505000012,513,513,125,0,388,303,10,172,3,25,0
421480505000013,629,618,539,0,75,384,8,222,0,3,1
421480505000014,634,634,544,22,63,365,15,228,4,22,0
421480505000015,714,714,616,26,72,469,11,219,1,14,0
421480505000016,554,554,554,0,0,403,6,93,7,45,0
421480505000017,532,532,532,0,0,357,58,112,1,4,0
421480505000018,565,558,229,2,327,359,34,145,10,10,0
421480505000019,609,609,609,0,0,433,25,106,0,45,0
421480505000020,487,487,483,4,0,387,40,47,0,13,0
421480505000021,873,873,864,0,9,635,62,107,8,61,0
421480505000022,314,314,314,0,0,224,15,36,0,39,0
421480505000023,641,641,641,0,0,414,119,97,0,11,0
421480505000024,612,612,570,0,42,335,50,193,3,31,0
421480505000025,403,403,403,0,0,340,11,47,0,5,0
421480505000026,543,543,525,0,0,353,47,139,0,0,4
421480505000027,631,631,613,0,18,379,124,81,4,38,5
421480505000028,913,911,908,3,0,679,3,155,10,64,0
421480505000029,921,921,921,0,0,638,116,144,9,14,0
421480505000030,629,629,629,0,0,527,27,65,0,10,0
421480505000031,633,633,612,0,21,422,55,127,0,29,0
421480505000032,281,281,262,0,19,133,2,114,0,32,0
421480505000033,698,698,698,0,0,571,0,84,6,37,0
421480505000034,404,404,390,0,14,279,12,98,0,15,0
421480505000035,432,425,230,0,195,221,83,104,5,12,0
421480505000036,1020,1019,1006,0,2,755,47,165,8,44,0
421480505000037,66,0,0,0,0,0,0,0,0,0,0
421480505000038,596,596,592,0,4,443,24,89,7,33,0
421480505000039,520,520,507,10,3,325,7,160,0,28,0
421480505000040,749,749,749,0,0,570,59,108,3,9,0
421480505000041,532,532,526,0,6,412,14,80,0,26,0
421480505000042,678,678,531,0,147,368,22,255,3,27,3
421480505000043,388,386,386,0,0,281,6,85,0,14,0
421480505000044,492,492,468,0,24,377,19,90,0,6,0
421480505000045,401,401,390,8,3,258,12,113,1,17,0
421480505000046,768,768,755,0,13,488,65,160,3,52,0
421480505000047,548,548,367,1,178,282,55,193,1,17,0
421480505000048,226,226,226,0,0,40,0,166,20,0,0
421480505000049,340,340,340,0,0,242,14,78,0,3,3
421480505000050,677,677,677,0,0,558,8,107,4,0,0
421480505000051,285,285,261,0,24,210,5,57,5,8,0
421480505000052,576,576,470,0,101,261,0,271,8,19,17
421480505000053,549,549,509,0,40,378,28,101,28,14,0
421480505000054,478,478,379,0,99,205,11,240,4,5,13
421480505000055,501,501,447,0,54,236,3,229,5,18,10
421480505000056,649,649,646,0,3,532,30,80,0,7,0
421480505000057,525,525,525,0,0,455,17,31,0,22,0
421480505000058,738,738,714,0,24,495,8,169,2,64,0
421480505000059,546,0,0,0,0,0,0,0,0,0,0
421480505000060,816,816,800,0,16,633,24,145,0,14,0
421480505000061,376,376,349,0,27,170,11,151,7,37,0
421480505000062,635,635,628,3,4,425,55,120,5,30,0
421480505000063,557,557,531,0,26,294,24,209,6,24,0
421480505000064,526,526,496,0,30,306,44,162,2,12,0
421480505000065,493,493,491,0,2,289,28,150,5,21,0
421480505000066,587,587,585,0,2,325,43,170,0,49,0
421480505000067,641,641,611,0,30,441,26,150,9,12,3
421480505000068,425,425,313,3,109,218,8,184,0,15,0
421480505000069,585,585,522,0,63,324,16,190,0,55,0
421480505000070,738,732,715,0,17,583,38,86,0,24,1
421480505000071,490,490,479,0,11,404,26,60,0,0,0
421480505000072,40,40,40,0,0,33,4,3,0,0,0
421480505000073,913,913,913,0,0,690,48,92,43,40,0
421480505000074,626,626,616,0,0,456,20,91,0,59,0
421480505000075,630,630,621,0,9,547,16,59,0,8,0
421480505000076,467,467,467,0,0,367,6,79,14,1,0
421480505000077,824,824,816,3,5,648,0,158,18,0,0
421480505000078,50,0,0,0,0,0,0,0,0,0,0
421480505000079,444,444,440,0,0,305,44,76,0,19,0
421480505000080,491,491,491,0,0,387,32,53,0,19,0
421480505000081,636,636,636,0,0,457,62,104,0,13,0
421480505000082,76,76,76,0,0,41,5,27,3,0,0
421480505000083,612,606,489,0,94,286,22,285,0,13,0
421480505000084,498,495,481,0,14,334,32,120,6,3,0
421480505000085,703,703,703,0,0,468,110,115,6,4,0
421480505000086,371,370,366,1,3,243,0,92,11,24,0
421480505000087,838,838,838,0,0,572,86,140,0,40,0
421480505000088,615,606,606,0,0,454,7,76,52,17,0
421480505000089,365,364,364,0,0,255,27,6,51,25,0
421480505000090,329,325,325,0,0,310,2,0,11,2,0
421480505000091,355,355,355,0,0,288,11,25,13,18,0
421480505000092,486,486,486,0,0,399,0,30,30,22,5
421480505000093,877,877,877,0,0,589,74,143,19,52,0
421480505000094,333,331,114,0,217,92,0,220,8,11,0
421480505000095,369,369,194,16,136,144,0,215,5,5,0
421480505000096,454,454,437,9,8,332,39,69,6,8,0
421480505000097,472,472,453,0,19,280,30,150,0,7,5
421480505000098,480,480,475,0,5,365,83,26,0,6,0
421480505000099,578,578,574,0,4,408,28,125,0,17,0
421480505000100,420,420,420,0,0,330,15,62,0,13,0
421480505000101,514,512,490,0,22,283,36,170,16,7,0
421480505000102,614,614,606,0,8,405,17,151,0,32,9
421480505000103,814,814,798,16,0,648,49,113,0,4,0
421480505000104,611,611,606,0,5,455,18,136,0,2,0
421480505000105,555,555,428,0,127,283,7,251,0,14,0
421480505000106,696,696,672,0,24,482,52,106,4,52,0
421480505000107,412,412,318,0,92,198,54,149,4,7,0
421480505000108,545,545,535,0,10,368,18,117,2,40,0
421480505000109,558,558,547,6,5,505,4,49,0,0,0
421480505000110,274,274,266,0,8,216,8,31,0,19,0
421480505000111,362,362,355,0,7,285,42,23,0,12,0
421480505000112,436,436,436,0,0,309,39,54,0,34,0
421480505000113,4,0,0,0,0,0,0,0,0,0,0
421480505000114,593,593,593,0,0,528,11,20,34,0,0
421480505000115,671,668,668,0,0,466,31,62,69,40,0
421480505000116,28,0,0,0,0,0,0,0,0,0,0
421480505000117,122,0,0,0,0,0,0,0,0,0,0
421490405000001,645,644,632,0,12,552,25,52,0,15,0
421490405000002,760,760,760,0,0,733,2,15,9,1,0
421490405000003,553,550,550,0,0,484,15,6,34,11,0
421490405000004,539,539,539,0,0,496,12,8,19,4,0
421490405000005,472,472,472,0,0,465,5,0,1,1,0
421490405000006,471,468,468,0,0,460,0,8,0,0,0
421490405000007,128,128,128,0,0,116,0,0,6,6,0
421490405000008,326,326,317,0,9,295,15,12,0,4,0
421490405000009,237,237,213,0,24,202,1,34,0,0,0
421490405000010,315,315,309,0,6,286,11,5,2,11,0
421500005000001,547,547,436,0,109,376,5,118,13,31,4
421500005000002,375,375,280,0,95,247,8,103,6,11,0
421500005000003,728,716,667,0,49,507,6,201,0,2,0
421500005000004,962,962,962,0,0,792,22,144,0,4,0
421500005000005,975,975,975,0,0,732,82,111,0,50,0
421500005000006,416,413,413,0,0,280,0,115,0,18,0
421500005000007,541,541,541,0,0,369,27,108,1,36,0
421500005000008,411,411,411,0,0,322,42,21,11,15,0
421500005000009,375,0,0,0,0,0,0,0,0,0,0
421500005000010,595,595,595,0,0,390,88,98,2,17,0
421500005000011,701,701,701,0,0,519,42,99,0,41,0
421500005000012,680,680,669,0,11,535,38,66,0,41,0
421500005000013,853,853,832,0,21,620,43,161,3,26,0
421500005000014,556,556,552,0,4,479,0,69,0,8,0
421500005000015,437,437,437,0,0,355,19,51,12,0,0
421500005000016,865,865,856,0,9,639,48,122,6,50,0
421500005000017,497,497,457,0,40,376,13,75,33,0,0
421500005000018,669,669,666,0,3,500,9,148,4,8,0
421500005000019,955,955,948,0,7,669,104,140,0,42,0
421500005000020,779,779,779,0,0,604,19,126,1,29,0
421500005000021,759,759,759,0,0,585,29,127,3,15,0
421500005000022,507,507,507,0,0,402,21,52,0,32,0
421500005000023,731,731,689,0,42,610,16,85,5,15,0
421500005000024,359,359,359,0,0,253,8,76,0,15,7
421500005000025,570,570,570,0,0,463,27,61,0,19,0
421500005000026,434,434,376,0,58,334,3,83,0,14,0
421500005000027,683,683,681,0,2,496,60,102,1,24,0
421500005000028,336,336,336,0,0,192,62,67,15,0,0
421500005000029,539,539,539,0,0,346,73,98,0,16,6
421500005000030,731,731,731,0,0,610,0,99,0,22,0
421500005000031,803,803,803,0,0,654,8,106,20,15,0
421500005000032,760,760,747,0,10,624,16,97,8,15,0
421500005000033,488,488,488,0,0,371,41,59,0,17,0
421500005000034,529,529,529,0,0,414,4,86,0,25,0
421500005000035,434,434,423,0,11,238,11,131,26,28,0
421500005000036,440,440,347,0,93,298,2,140,0,0,0
421500005000037,761,761,761,0,0,606,8,121,3,23,0
421500005000038,497,497,490,0,7,403,25,63,0,0,6
421500005000039,604,604,604,0,0,481,17,94,9,3,0
421500005000040,514,514,514,0,0,308,43,142,0,21,0
421500005000041,561,561,561,0,0,497,0,64,0,0,0
421500005000042,817,817,805,0,12,700,4,103,4,6,0
421500005000043,412,412,412,0,0,270,3,20,112,4,3
421500005000044,131,131,131,0,0,87,5,0,23,11,5
421500005000045,100,100,100,0,0,73,0,0,16,11,0
421500005000046,79,79,79,0,0,69,0,0,10,0,0
421500005000047,120,120,120,0,0,92,0,0,16,12,0
421500005000048,626,626,626,0,0,511,0,14,77,24,0
421500005000049,248,248,248,0,0,143,0,2,84,19,0
421500005000051,596,593,583,0,10,411,20,132,0,30,0
421500005000052,528,528,524,0,0,342,15,81,17,68,5
421500005000053,24,0,0,0,0,0,0,0,0,0,0
421500005000054,5,0,0,0,0,0,0,0,0,0,0
421500005000055,191,191,191,0,0,166,15,7,0,3,0
421500005000056,4,0,0,0,0,0,0,0,0,0,0
421500005000057,61,61,61,0,0,50,0,10,1,0,0
421500005000058,406,406,406,0,0,323,0,53,5,25,0
421500005000059,67,67,67,0,0,52,0,0,5,10,0
421500005000060,265,265,265,0,0,210,8,45,0,2,0
421500005000061,1091,1091,1081,0,10,491,461,108,9,22,0
421500005000062,25,25,25,0,0,18,0,7,0,0,0
421500005000063,241,241,241,0,0,180,18,32,1,6,4
421500005000064,170,170,166,4,0,120,5,45,0,0,0
421500005000066,520,520,520,0,0,435,16,56,0,13,0
421500005000067,384,384,384,0,0,294,3,36,0,42,9
421500005000068,472,465,402,0,58,333,29,93,0,10,0
421500005000069,375,375,375,0,0,287,16,59,2,11,0
421500005000070,691,691,687,0,4,468,72,147,0,4,0
421500005000071,522,522,522,0,0,345,18,106,19,34,0
421500005000072,483,483,483,0,0,431,0,45,0,7,0
421500005000073,760,760,745,0,15,542,31,165,5,17,0
421500005000074,6,0,0,0,0,0,0,0,0,0,0
421500005000075,36,36,36,0,0,28,0,0,0,8,0
421500005000076,628,628,628,0,0,448,57,96,0,27,0
421500005000078,8,0,0,0,0,0,0,0,0,0,0
421500005000079,7,0,0,0,0,0,0,0,0,0,0
421500005000080,6,0,0,0,0,0,0,0,0,0,0
421500005000081,159,0,0,0,0,0,0,0,0,0,0
421500005000082,392,392,392,0,0,237,76,62,1,12,4
421500005000083,122,117,110,0,7,85,14,12,4,2,0
421500030000001,619,619,619,0,0,506,5,88,15,5,0
421500030000002,540,540,537,3,0,466,0,39,17,18,0
421500030000003,315,315,315,0,0,114,0,10,187,2,2
421500030000004,445,445,445,0,0,389,0,0,34,22,0
421500030000005,491,491,491,0,0,390,0,11,80,10,0
421500030000006,94,94,94,0,0,85,0,0,2,7,0
421500030000007,369,369,369,0,0,307,0,0,41,21,0
421500030000008,238,238,238,0,0,100,0,7,6,125,0
421505905000001,688,687,687,0,0,541,47,56,14,29,0
421505905000002,367,367,367,0,0,309,6,6,7,39,0
421505905000003,207,207,207,0,0,164,9,5,14,15,0
421505905000004,504,494,494,0,0,407,17,0,53,17,0
421505905000005,165,165,165,0,0,104,0,5,36,20,0
421505905000006,505,493,493,0,0,374,24,6,65,17,7
421507505000001,391,391,391,0,0,248,56,79,0,8,0
421507505000002,690,688,632,0,54,416,86,142,0,44,0
421507505000003,12,0,0,0,0,0,0,0,0,0,0
421507505000004,458,458,458,0,0,274,46,91,9,38,0
421507505000005,279,279,277,0,2,106,102,69,0,2,0
421507505000006,324,324,324,0,0,252,34,19,4,15,0
421507505000007,424,424,424,0,0,253,75,36,44,8,8
421507505000008,288,288,288,0,0,202,44,8,10,24,0
421507505000009,249,247,247,0,0,199,35,0,11,2,0
421507505000010,542,542,542,0,0,352,83,49,19,37,2
421507505000011,469,469,469,0,0,344,82,17,20,0,6
421507505000012,335,335,335,0,0,280,31,11,13,0,0
421507505000013,7,0,0,0,0,0,0,0,0,0,0
421507505000014,370,370,370,0,0,273,75,4,3,15,0
421510905000001,213,213,209,0,4,192,3,17,1,0,0
421510905000002,427,427,427,0,0,384,3,29,6,5,0
421510905000003,527,527,527,0,0,458,4,61,0,4,0
421510905000004,644,644,644,0,0,538,8,98,0,0,0
421510905000005,500,500,498,0,2,404,6,59,4,27,0
421510905000006,411,410,403,0,7,320,9,80,0,1,0
421510905000007,1001,972,928,1,43,770,52,142,0,8,0
421510905000008,90,0,0,0,0,0,0,0,0,0,0
421510905000009,579,570,570,0,0,495,0,60,1,14,0
421510905000010,760,760,760,0,0,680,13,64,0,3,0
421510905000011,526,526,524,0,2,448,14,50,0,11,3
421510905000012,523,523,509,0,14,410,9,98,0,6,0
421510905000013,386,0,0,0,0,0,0,0,0,0,0
421510905000014,239,239,239,0,0,203,0,32,4,0,0
421510905000015,764,764,764,0,0,612,23,107,7,14,1
421510905000016,690,689,689,0,0,557,48,67,17,0,0
421510905000017,307,307,307,0,0,292,10,5,0,0,0
421510905000018,837,837,837,0,0,702,61,49,0,25,0
421510905000019,513,513,511,0,0,469,4,10,8,20,2
421510905000020,489,0,0,0,0,0,0,0,0,0,0
421510905000021,5,0,0,0,0,0,0,0,0,0,0
421510905000022,491,489,489,0,0,466,0,13,7,2,1
421520805000001,763,763,723,0,40,516,51,129,1,63,3
421520805000002,229,229,229,0,0,181,7,34,0,7,0
421520805000003,456,456,456,0,0,349,51,38,0,18,0
421520805000004,61,61,61,0,0,52,0,0,3,6,0
421520805000005,89,89,89,0,0,87,0,0,0,2,0
421520805000006,172,172,172,0,0,134,25,8,0,5,0
421520805000007,456,456,455,1,0,382,9,12,0,47,6
421520805000008,333,332,332,0,0,318,0,0,10,2,2
421520805000009,493,481,481,0,0,345,76,18,18,24,0
421520805000010,443,436,436,0,0,379,29,5,6,7,10
421520805000011,501,501,501,0,0,468,9,8,0,16,0
421520805000012,486,486,486,0,0,483,3,0,0,0,0
421520805000013,308,308,308,0,0,260,12,4,2,30,0
421520805000014,523,523,523,0,0,414,36,38,18,17,0
421520805000015,238,238,238,0,0,177,23,19,5,14,0
421530705000001,130,130,118,0,12,95,15,14,0,6,0
421530705000002,430,0,0,0,0,0,0,0,0,0,0
421530705000003,523,523,521,0,2,398,47,65,0,13,0
421530705000004,545,545,536,0,9,420,25,78,4,18,0
421530705000005,393,393,393,0,0,282,22,79,0,10,0
421530705000006,531,530,503,5,22,351,19,125,16,19,0
421530705000007,290,290,290,0,0,22,225,31,0,12,0
421530705000008,423,419,419,0,0,293,70,5,17,29,5
421530705000009,489,488,488,0,0,424,30,9,20,5,0
421530705000010,320,320,320,0,0,236,43,14,13,11,3
421530705000011,525,513,513,0,0,428,25,39,12,9,0
421530705000012,626,626,626,0,0,465,56,36,14,55,0
421530705000013,129,129,129,0,0,78,6,37,0,8,0
421530705000014,188,188,188,0,0,48,0,85,0,55,0
421530705000015,310,310,310,0,0,257,11,16,0,26,0
421530705000016,85,85,85,0,0,51,8,13,0,13,0
421530705000017,187,0,0,0,0,0,0,0,0,0,0
421530705000018,265,265,219,0,46,167,17,66,2,10,3
421530705000019,202,202,202,0,0,127,27,40,0,8,0
421530705000020,56,56,56,0,0,42,9,2,0,3,0
421530705000021,324,324,295,0,29,226,22,57,6,13,0
421530705000022,202,202,197,0,5,135,19,39,0,9,0
421530705000023,93,93,72,0,21,62,6,16,0,9,0
421530705000024,12,0,0,0,0,0,0,0,0,0,0
421530705000025,67,67,67,0,0,46,6,13,0,2,0
421530705000030,3,0,0,0,0,0,0,0,0,0,0
421530705000031,14,0,0,0,0,0,0,0,0,0,0
421530705000033,8,0,0,0,0,0,0,0,0,0,0
421535605000001,539,538,530,0,8,462,0,76,0,0,0
421535605000003,700,691,691,0,0,642,0,0,19,22,8
421535605000004,525,515,515,0,0,465,0,8,7,35,0
421535605000005,652,648,648,0,0,583,18,2,29,16,0
421535605000006,364,363,363,0,0,331,11,0,12,9,0
421535605000007,465,460,460,0,0,381,24,15,5,35,0
421535605000008,161,161,161,0,0,115,0,46,0,0,0
421535605000009,555,555,555,0,0,487,0,49,0,19,0
421540605000001,693,693,637,0,56,494,12,151,4,31,1
421540605000002,597,596,587,7,2,431,30,106,3,26,0
421540605000003,1006,1004,994,0,5,536,173,214,6,75,0
421540605000004,428,0,0,0,0,0,0,0,0,0,0
421540605000005,467,467,467,0,0,346,1,5,95,20,0
421540605000006,432,429,427,2,0,368,8,1,37,15,0
421540605000007,186,186,186,0,0,146,3,25,4,8,0
421540605000008,25,25,25,0,0,10,0,8,0,7,0
421540605000009,6,0,0,0,0,0,0,0,0,0,0
421540605000010,92,0,0,0,0,0,0,0,0,0,0
421540605000011,358,358,357,0,0,237,36,44,9,32,0
421540605000012,11,0,0,0,0,0,0,0,0,0,0
421545505000001,381,381,381,0,0,366,0,11,2,2,0
421545505000002,427,427,427,0,0,329,33,54,0,11,0
421545505000003,187,185,185,0,0,141,0,17,12,15,0
421545505000004,66,66,66,0,0,60,5,1,0,0,0
421545505000005,250,250,250,0,0,207,3,23,7,10,0
421545505000006,457,457,457,0,0,388,10,39,11,9,0
421545505000007,416,415,415,0,0,198,21,39,73,75,9
421545505000008,648,648,648,0,0,308,10,14,294,22,0
421545505000009,508,508,492,0,16,387,16,85,0,20,0
421545505000010,476,476,476,0,0,366,22,76,0,12,0
421545505000011,531,531,531,0,0,438,3,21,29,40,0
421545505000012,559,559,559,0,0,460,51,19,15,14,0
421545515000001,886,886,877,0,9,558,27,242,29,30,0
421545515000002,612,612,612,0,0,477,40,72,4,19,0
421545515000003,799,799,799,0,0,550,10,92,130,17,0
421545515000004,565,557,557,0,0,368,17,88,56,26,2
421545515000005,553,544,544,0,0,432,0,93,7,12,0
421545515000006,627,627,627,0,0,487,8,94,16,22,0
421545515000007,643,643,634,0,9,551,0,75,2,15,0
421545515000008,670,659,658,0,0,429,6,184,18,22,0
421545515000009,139,139,137,2,0,97,0,18,15,9,0
421550505000001,850,844,762,0,82,615,45,122,0,62,0
421550505000002,543,543,534,0,9,365,4,94,71,9,0
421550505000003,830,827,620,0,207,556,18,206,2,42,3
421550505000004,776,776,772,0,4,617,27,71,4,53,4
421550505000005,959,959,959,0,0,761,3,191,4,0,0
421550505000006,460,460,460,0,0,341,0,31,48,40,0
421550505000007,787,785,776,1,8,619,0,102,9,55,0
421550505000008,1319,1319,1319,0,0,1151,0,135,13,20,0
421550505000009,753,753,738,0,15,675,0,37,15,26,0
421550505000010,660,660,651,0,9,539,38,45,10,25,3
421550505000011,684,684,675,0,9,546,3,133,0,2,0
421550505000012,659,652,641,0,11,520,7,95,5,23,2
421550505000013,545,545,545,0,0,387,5,103,27,23,0
421550505000014,676,676,672,4,0,520,0,76,52,23,5
421550505000015,926,926,881,0,45,699,8,167,0,52,0
421550505000016,271,271,263,1,7,197,1,0,63,8,2
421550505000017,357,357,357,0,0,269,0,19,38,31,0
421550505000018,211,211,211,0,0,124,0,15,64,8,0
421550505000019,168,168,168,0,0,113,0,8,42,5,0
421550505000020,137,136,136,0,0,8,0,5,87,6,30
421550505000021,309,308,308,0,0,35,10,7,244,5,7
421550505000022,81,81,81,0,0,46,0,1,31,2,1
421550505000023,329,329,254,75,0,156,13,7,144,9,0
421550505000024,231,231,231,0,0,127,8,0,82,14,0
421550505000025,794,794,794,0,0,730,2,25,5,32,0
421550505000026,1236,1236,1228,4,4,1067,26,49,11,83,0
421550505000027,206,206,206,0,0,139,0,21,33,13,0
421555405000001,882,882,874,0,8,542,165,128,11,36,0
421555405000002,475,475,475,0,0,356,55,12,9,43,0
421555405000003,274,274,270,4,0,210,45,0,4,7,8
421555405000004,547,547,547,0,0,414,57,17,23,36,0
421555405000005,204,204,204,0,0,163,34,0,0,7,0
421560405000001,208,208,197,0,11,167,16,18,1,6,0
421560405000002,619,619,619,0,0,536,67,2,7,6,1
421560405000003,569,565,564,0,1,502,42,6,4,11,0
421560405000004,359,359,359,0,0,324,16,11,6,2,0
421560405000005,310,309,276,0,33,218,23,50,0,18,0
421565305000001,973,973,862,0,111,681,16,223,2,45,6
421565305000002,809,809,809,0,0,702,36,62,2,7,0
421565305000003,928,923,909,0,14,749,71,87,0,16,0
421565305000004,541,541,533,0,8,483,0,39,2,17,0
421565305000005,495,495,495,0,0,383,47,39,0,26,0
421565305000006,193,193,193,0,0,147,18,7,8,5,8
421565305000007,601,591,587,4,0,477,24,31,54,5,0
421565305000008,199,199,199,0,0,135,38,2,10,14,0
421565305000009,555,555,555,0,0,503,3,5,3,41,0
421565305000010,610,607,607,0,0,540,19,6,13,29,0
421565305000011,472,468,468,0,0,414,6,13,5,30,0
421565305000012,674,665,665,0,0,587,20,43,3,12,0
421565305000013,569,563,559,3,0,473,38,27,4,21,0
421565305000014,435,435,435,0,0,343,35,14,17,26,0
421567905000001,1069,1061,1030,4,27,766,56,182,27,30,0
421567905000002,469,469,469,0,0,429,6,2,10,22,0
421567905000003,1057,1057,1057,0,0,1021,0,9,13,14,0
421567905000004,731,731,731,0,0,583,56,16,18,48,10
421567905000005,712,712,712,0,0,474,24,29,3,50,132
421567905000006,737,737,737,0,0,658,59,15,0,5,0
421567915000001,181,178,178,0,0,161,0,7,0,10,0
421567915000002,883,878,874,4,0,837,2,6,9,24,0
421567915000003,831,831,825,6,0,766,8,22,16,19,0
421567925000001,263,263,263,0,0,206,40,10,7,0,0
421567925000002,1031,1030,1028,2,0,984,0,3,9,34,0
421567925000003,803,803,803,0,0,714,23,13,47,4,2
421568705000001,539,538,538,0,0,376,58,96,0,8,0
421568705000002,250,250,250,0,0,172,35,7,12,24,0
421568705000003,401,401,401,0,0,340,42,11,5,3,0
421568705000004,457,457,457,0,0,393,14,21,21,6,2
421568705000005,373,373,373,0,0,283,54,24,1,5,6
421568705000006,256,256,256,0,0,216,23,11,0,6,0
421568705000007,620,620,620,0,0,522,53,8,15,22,0
421569505000001,597,597,597,0,0,445,57,86,8,1,0
421569505000002,53,53,53,0,0,37,10,6,0,0,0
421569505000003,414,414,414,0,0,353,6,11,28,16,0
421569505000004,401,401,401,0,0,299,31,10,15,37,9
421570305000001,608,607,470,0,137,503,0,99,0,4,1
421570305000002,605,593,244,0,349,391,4,189,0,9,0
421570305000003,674,674,672,0,2,602,0,57,6,9,0
421570305000004,592,592,583,0,9,476,15,84,0,17,0
421570305000005,378,378,367,0,11,316,3,59,0,0,0
421570305000006,883,883,883,0,0,720,31,112,2,18,0
421570305000007,589,589,578,0,11,519,0,59,0,11,0
421570305000008,592,592,569,0,23,491,52,47,0,0,2
421570305000009,1205,1205,1183,0,22,905,3,268,0,29,0
421570305000010,967,967,936,0,31,802,14,118,16,17,0
421570305000011,711,709,692,0,17,634,5,56,3,11,0
421570305000012,670,670,658,0,12,600,12,44,3,11,0
421570305000013,816,785,771,14,0,711,27,34,6,7,0
421570305000014,604,604,508,0,96,437,11,153,0,3,0
421570305000015,808,808,688,0,120,640,2,163,0,3,0
421570305000016,378,378,378,0,0,356,0,17,0,5,0
421570305000017,767,767,765,0,2,705,4,37,8,10,3
421570305000018,757,757,754,3,0,665,0,83,0,9,0
421570305000019,635,635,635,0,0,558,2,70,0,5,0
421570305000020,679,679,662,0,17,537,25,108,6,1,2
421570305000021,894,894,873,0,21,783,4,60,19,28,0
421570305000022,158,158,158,0,0,145,0,11,2,0,0
421570305000023,474,474,442,0,32,350,21,83,3,17,0
421570305000024,562,560,551,0,9,469,5,62,10,7,7
421570305000025,979,978,966,0,12,832,0,93,25,28,0
421570305000026,152,152,152,0,0,142,0,0,9,1,0
421570305000027,909,855,837,3,15,780,18,43,5,9,0
421570305000028,833,833,825,8,0,786,0,24,16,7,0
421570305000029,681,681,666,0,15,558,0,83,18,22,0
421570305000030,263,263,263,0,0,216,0,15,4,28,0
421575205000001,643,641,641,0,0,493,5,91,5,26,21
421575205000002,59,59,59,0,0,47,5,2,0,5,0
421575205000003,402,402,402,0,0,314,13,0,49,23,3
421575205000004,447,446,446,0,0,360,31,0,6,33,16
